Date,Factory,Product,Production
2025-07-23,Factory_1,Product_2,10095
2025-07-23,Factory_2,Product_3,545
2025-07-23,Factory_2,Product_4,10942
2025-07-23,Factory_3,Product_5,4609
2025-07-23,Factory_3,Product_6,3655
2025-07-23,Factory_4,Product_7,7296
2025-07-23,Factory_4,Product_8,13304
2025-07-23,Factory_5,Product_10,15720
2025-07-23,Factory_5,Product_9,2151
2025-07-24,Factory_1,Product_1,9379
2025-07-24,Factory_1,Product_2,7661
2025-07-24,Factory_2,Product_3,497
2025-07-24,Factory_2,Product_4,7128
2025-07-24,Factory_3,Product_5,5072
2025-07-24,Factory_3,Product_6,3984
2025-07-24,Factory_4,Product_7,6245
2025-07-24,Factory_4,Product_8,12952
2025-07-24,Factory_5,Product_10,12824
2025-07-24,Factory_5,Product_9,2239
2025-07-25,Factory_1,Product_1,6594
2025-07-25,Factory_1,Product_2,11743
2025-07-25,Factory_2,Product_3,545
2025-07-25,Factory_2,Product_4,9639
2025-07-25,Factory_3,Product_5,3902
2025-07-25,Factory_3,Product_6,3333
2025-07-25,Factory_4,Product_7,7665
2025-07-25,Factory_4,Product_8,10490
2025-07-25,Factory_5,Product_10,14822
2025-07-25,Factory_5,Product_9,1827
2025-07-26,Factory_1,Product_1,413
2025-07-26,Factory_1,Product_2,580
2025-07-26,Factory_2,Product_3,26
2025-07-26,Factory_2,Product_4,670
2025-07-26,Factory_3,Product_5,261
2025-07-26,Factory_3,Product_6,206
2025-07-26,Factory_4,Product_7,348
2025-07-26,Factory_4,Product_8,910
2025-07-26,Factory_5,Product_10,747
2025-07-26,Factory_5,Product_9,102
2025-07-27,Factory_1,Product_1,380
2025-07-27,Factory_1,Product_2,469
2025-07-27,Factory_2,Product_3,28
2025-07-27,Factory_2,Product_4,329
2025-07-27,Factory_3,Product_5,273
2025-07-27,Factory_3,Product_6,152
2025-07-27,Factory_4,Product_7,298
2025-07-27,Factory_4,Product_8,808
2025-07-27,Factory_5,Product_10,620
2025-07-27,Factory_5,Product_9,92
2025-07-28,Factory_1,Product_1,7789
2025-07-28,Factory_1,Product_2,10265
2025-07-28,Factory_2,Product_3,500
2025-07-28,Factory_2,Product_4,10689
2025-07-28,Factory_3,Product_5,4932
2025-07-28,Factory_3,Product_6,3722
2025-07-28,Factory_4,Product_7,5786
2025-07-28,Factory_4,Product_8,16021
2025-07-28,Factory_5,Product_10,13963
2025-07-28,Factory_5,Product_9,1862
2025-07-29,Factory_1,Product_1,9409
2025-07-29,Factory_1,Product_2,6206
2025-07-29,Factory_2,Product_3,452
2025-07-29,Factory_2,Product_4,9266
2025-07-29,Factory_3,Product_5,3863
2025-07-29,Factory_3,Product_6,4051
2025-07-29,Factory_4,Product_7,4998
2025-07-29,Factory_4,Product_8,16421
2025-07-29,Factory_5,Product_10,12332
2025-07-29,Factory_5,Product_9,1678
2025-07-30,Factory_1,Product_1,8825
2025-07-30,Factory_1,Product_2,8020
2025-07-30,Factory_2,Product_3,501
2025-07-30,Factory_2,Product_4,12597
2025-07-30,Factory_3,Product_5,5845
2025-07-30,Factory_3,Product_6,3904
2025-07-30,Factory_4,Product_7,6917
2025-07-30,Factory_4,Product_8,15555
2025-07-30,Factory_5,Product_10,15313
2025-07-30,Factory_5,Product_9,2397
2025-07-31,Factory_1,Product_1,9788
2025-07-31,Factory_1,Product_2,9261
2025-07-31,Factory_2,Product_3,267
2025-07-31,Factory_2,Product_4,10086
2025-07-31,Factory_3,Product_5,5360
2025-07-31,Factory_3,Product_6,4566
2025-07-31,Factory_4,Product_7,6265
2025-07-31,Factory_4,Product_8,13769
2025-07-31,Factory_5,Product_10,13975
2025-07-31,Factory_5,Product_9,2333
2025-08-01,Factory_1,Product_1,7951
2025-08-01,Factory_1,Product_2,8117
2025-08-01,Factory_2,Product_3,503
2025-08-01,Factory_2,Product_4,11884
2025-08-01,Factory_3,Product_5,4521
2025-08-01,Factory_3,Product_6,3136
2025-08-01,Factory_4,Product_7,4256
2025-08-01,Factory_4,Product_8,13920
2025-08-01,Factory_5,Product_10,10463
2025-08-01,Factory_5,Product_9,2170
2025-08-02,Factory_1,Product_1,364
2025-08-02,Factory_1,Product_2,535
2025-08-02,Factory_2,Product_3,11
2025-08-02,Factory_2,Product_4,607
2025-08-02,Factory_3,Product_5,243
2025-08-02,Factory_3,Product_6,140
2025-08-02,Factory_4,Product_7,303
2025-08-02,Factory_4,Product_8,667
2025-08-02,Factory_5,Product_10,651
2025-08-02,Factory_5,Product_9,130
2025-08-03,Factory_1,Product_1,392
2025-08-03,Factory_1,Product_2,627
2025-08-03,Factory_2,Product_3,18
2025-08-03,Factory_2,Product_4,712
2025-08-03,Factory_3,Product_5,196
2025-08-03,Factory_3,Product_6,150
2025-08-03,Factory_4,Product_7,285
2025-08-03,Factory_4,Product_8,992
2025-08-03,Factory_5,Product_10,792
2025-08-03,Factory_5,Product_9,97
2025-08-04,Factory_1,Product_1,8396
2025-08-04,Factory_1,Product_2,7928
2025-08-04,Factory_2,Product_3,506
2025-08-04,Factory_2,Product_4,10813
2025-08-04,Factory_3,Product_5,4273
2025-08-04,Factory_3,Product_6,3874
2025-08-04,Factory_4,Product_7,8130
2025-08-04,Factory_4,Product_8,15388
2025-08-04,Factory_5,Product_10,12334
2025-08-04,Factory_5,Product_9,2908
2025-08-05,Factory_1,Product_1,8303
2025-08-05,Factory_1,Product_2,8405
2025-08-05,Factory_2,Product_3,507
2025-08-05,Factory_2,Product_4,11764
2025-08-05,Factory_3,Product_5,4636
2025-08-05,Factory_3,Product_6,3782
2025-08-05,Factory_4,Product_7,4889
2025-08-05,Factory_4,Product_8,13195
2025-08-05,Factory_5,Product_10,13509
2025-08-05,Factory_5,Product_9,1928
2025-08-06,Factory_1,Product_1,6763
2025-08-06,Factory_1,Product_2,9937
2025-08-06,Factory_2,Product_3,390
2025-08-06,Factory_2,Product_4,8642
2025-08-06,Factory_3,Product_5,5963
2025-08-06,Factory_3,Product_6,3568
2025-08-06,Factory_4,Product_7,5138
2025-08-06,Factory_4,Product_8,15149
2025-08-06,Factory_5,Product_10,13675
2025-08-06,Factory_5,Product_9,2069
2025-08-07,Factory_1,Product_1,8174
2025-08-07,Factory_1,Product_2,11899
2025-08-07,Factory_2,Product_3,421
2025-08-07,Factory_2,Product_4,13084
2025-08-07,Factory_3,Product_5,4545
2025-08-07,Factory_3,Product_6,2918
2025-08-07,Factory_4,Product_7,7636
2025-08-07,Factory_4,Product_8,11995
2025-08-07,Factory_5,Product_10,10658
2025-08-07,Factory_5,Product_9,1871
2025-08-08,Factory_1,Product_1,8328
2025-08-08,Factory_1,Product_2,7815
2025-08-08,Factory_2,Product_3,567
2025-08-08,Factory_2,Product_4,9821
2025-08-08,Factory_3,Product_5,5502
2025-08-08,Factory_3,Product_6,3906
2025-08-08,Factory_4,Product_7,7866
2025-08-08,Factory_4,Product_8,17304
2025-08-08,Factory_5,Product_10,13567
2025-08-08,Factory_5,Product_9,2098
2025-08-09,Factory_1,Product_1,554
2025-08-09,Factory_1,Product_2,496
2025-08-09,Factory_2,Product_3,22
2025-08-09,Factory_2,Product_4,507
2025-08-09,Factory_3,Product_5,230
2025-08-09,Factory_3,Product_6,143
2025-08-09,Factory_4,Product_7,290
2025-08-09,Factory_4,Product_8,635
2025-08-09,Factory_5,Product_10,498
2025-08-09,Factory_5,Product_9,112
2025-08-10,Factory_1,Product_1,514
2025-08-10,Factory_1,Product_2,607
2025-08-10,Factory_2,Product_3,31
2025-08-10,Factory_2,Product_4,551
2025-08-10,Factory_3,Product_5,260
2025-08-10,Factory_3,Product_6,205
2025-08-10,Factory_4,Product_7,295
2025-08-10,Factory_4,Product_8,757
2025-08-10,Factory_5,Product_10,569
2025-08-10,Factory_5,Product_9,97
2025-08-11,Factory_1,Product_1,6991
2025-08-11,Factory_1,Product_2,7167
2025-08-11,Factory_2,Product_3,468
2025-08-11,Factory_2,Product_4,8450
2025-08-11,Factory_3,Product_5,4892
2025-08-11,Factory_3,Product_6,4983
2025-08-11,Factory_4,Product_7,7109
2025-08-11,Factory_4,Product_8,16304
2025-08-11,Factory_5,Product_10,14572
2025-08-11,Factory_5,Product_9,2506
2025-08-12,Factory_1,Product_1,7661
2025-08-12,Factory_1,Product_2,7686
2025-08-12,Factory_2,Product_3,497
2025-08-12,Factory_2,Product_4,11400
2025-08-12,Factory_3,Product_5,5645
2025-08-12,Factory_3,Product_6,3675
2025-08-12,Factory_4,Product_7,4230
2025-08-12,Factory_4,Product_8,14847
2025-08-12,Factory_5,Product_10,13200
2025-08-12,Factory_5,Product_9,2046
2025-08-13,Factory_1,Product_1,6240
2025-08-13,Factory_1,Product_2,8897
2025-08-13,Factory_2,Product_3,581
2025-08-13,Factory_2,Product_4,12603
2025-08-13,Factory_3,Product_5,4584
2025-08-13,Factory_3,Product_6,3783
2025-08-13,Factory_4,Product_7,4678
2025-08-13,Factory_4,Product_8,14216
2025-08-13,Factory_5,Product_10,11940
2025-08-13,Factory_5,Product_9,2053
2025-08-14,Factory_1,Product_1,7277
2025-08-14,Factory_1,Product_2,8747
2025-08-14,Factory_2,Product_3,476
2025-08-14,Factory_2,Product_4,11474
2025-08-14,Factory_3,Product_5,3803
2025-08-14,Factory_3,Product_6,3217
2025-08-14,Factory_4,Product_7,6208
2025-08-14,Factory_4,Product_8,14021
2025-08-14,Factory_5,Product_10,13331
2025-08-14,Factory_5,Product_9,1701
2025-08-15,Factory_1,Product_1,8351
2025-08-15,Factory_1,Product_2,10629
2025-08-15,Factory_2,Product_3,396
2025-08-15,Factory_2,Product_4,8360
2025-08-15,Factory_3,Product_5,3940
2025-08-15,Factory_3,Product_6,2527
2025-08-15,Factory_4,Product_7,7976
2025-08-15,Factory_4,Product_8,13860
2025-08-15,Factory_5,Product_10,12365
2025-08-15,Factory_5,Product_9,2091
2025-08-16,Factory_1,Product_1,470
2025-08-16,Factory_1,Product_2,490
2025-08-16,Factory_2,Product_3,23
2025-08-16,Factory_2,Product_4,538
2025-08-16,Factory_3,Product_5,228
2025-08-16,Factory_3,Product_6,158
2025-08-16,Factory_4,Product_7,302
2025-08-16,Factory_4,Product_8,638
2025-08-16,Factory_5,Product_10,624
2025-08-16,Factory_5,Product_9,96
2025-08-17,Factory_1,Product_1,354
2025-08-17,Factory_1,Product_2,347
2025-08-17,Factory_2,Product_3,23
2025-08-17,Factory_2,Product_4,608
2025-08-17,Factory_3,Product_5,201
2025-08-17,Factory_3,Product_6,145
2025-08-17,Factory_4,Product_7,328
2025-08-17,Factory_4,Product_8,650
2025-08-17,Factory_5,Product_10,684
2025-08-17,Factory_5,Product_9,89
2025-08-18,Factory_1,Product_1,7162
2025-08-18,Factory_1,Product_2,10167
2025-08-18,Factory_2,Product_3,369
2025-08-18,Factory_2,Product_4,7853
2025-08-18,Factory_3,Product_5,5255
2025-08-18,Factory_3,Product_6,2705
2025-08-18,Factory_4,Product_7,7542
2025-08-18,Factory_4,Product_8,17014
2025-08-18,Factory_5,Product_10,11072
2025-08-18,Factory_5,Product_9,1731
2025-08-19,Factory_1,Product_1,5377
2025-08-19,Factory_1,Product_2,8608
2025-08-19,Factory_2,Product_3,446
2025-08-19,Factory_2,Product_4,9158
2025-08-19,Factory_3,Product_5,4599
2025-08-19,Factory_3,Product_6,4342
2025-08-19,Factory_4,Product_7,8472
2025-08-19,Factory_4,Product_8,13679
2025-08-19,Factory_5,Product_10,12487
2025-08-19,Factory_5,Product_9,2741
2025-08-20,Factory_1,Product_1,7728
2025-08-20,Factory_1,Product_2,11213
2025-08-20,Factory_2,Product_3,411
2025-08-20,Factory_2,Product_4,12339
2025-08-20,Factory_3,Product_5,6697
2025-08-20,Factory_3,Product_6,3587
2025-08-20,Factory_4,Product_7,5873
2025-08-20,Factory_4,Product_8,12251
2025-08-20,Factory_5,Product_10,11816
2025-08-20,Factory_5,Product_9,1877
2025-08-21,Factory_1,Product_1,6651
2025-08-21,Factory_1,Product_2,8516
2025-08-21,Factory_2,Product_3,526
2025-08-21,Factory_2,Product_4,11333
2025-08-21,Factory_3,Product_5,3646
2025-08-21,Factory_3,Product_6,3638
2025-08-21,Factory_4,Product_7,6406
2025-08-21,Factory_4,Product_8,12797
2025-08-21,Factory_5,Product_10,9436
2025-08-21,Factory_5,Product_9,1526
2025-08-22,Factory_1,Product_1,7274
2025-08-22,Factory_1,Product_2,8493
2025-08-22,Factory_2,Product_3,464
2025-08-22,Factory_2,Product_4,11550
2025-08-22,Factory_3,Product_5,5076
2025-08-22,Factory_3,Product_6,3279
2025-08-22,Factory_4,Product_7,8167
2025-08-22,Factory_4,Product_8,16141
2025-08-22,Factory_5,Product_10,10659
2025-08-22,Factory_5,Product_9,1746
2025-08-23,Factory_1,Product_1,343
2025-08-23,Factory_1,Product_2,507
2025-08-23,Factory_2,Product_3,22
2025-08-23,Factory_2,Product_4,695
2025-08-23,Factory_3,Product_5,204
2025-08-23,Factory_3,Product_6,167
2025-08-23,Factory_4,Product_7,247
2025-08-23,Factory_4,Product_8,762
2025-08-23,Factory_5,Product_10,763
2025-08-23,Factory_5,Product_9,97
2025-08-24,Factory_1,Product_1,389
2025-08-24,Factory_1,Product_2,522
2025-08-24,Factory_2,Product_3,23
2025-08-24,Factory_2,Product_4,581
2025-08-24,Factory_3,Product_5,228
2025-08-24,Factory_3,Product_6,196
2025-08-24,Factory_4,Product_7,369
2025-08-24,Factory_4,Product_8,749
2025-08-24,Factory_5,Product_10,652
2025-08-24,Factory_5,Product_9,105
2025-08-25,Factory_1,Product_1,5798
2025-08-25,Factory_1,Product_2,9986
2025-08-25,Factory_2,Product_3,476
2025-08-25,Factory_2,Product_4,11910
2025-08-25,Factory_3,Product_5,5013
2025-08-25,Factory_3,Product_6,3409
2025-08-25,Factory_4,Product_7,5415
2025-08-25,Factory_4,Product_8,13272
2025-08-25,Factory_5,Product_10,9876
2025-08-25,Factory_5,Product_9,2105
2025-08-26,Factory_1,Product_1,6135
2025-08-26,Factory_1,Product_2,6984
2025-08-26,Factory_2,Product_3,502
2025-08-26,Factory_2,Product_4,15231
2025-08-26,Factory_3,Product_5,3193
2025-08-26,Factory_3,Product_6,3694
2025-08-26,Factory_4,Product_7,6483
2025-08-26,Factory_4,Product_8,14976
2025-08-26,Factory_5,Product_10,9465
2025-08-26,Factory_5,Product_9,2138
2025-08-27,Factory_1,Product_1,10366
2025-08-27,Factory_1,Product_2,10090
2025-08-27,Factory_2,Product_3,390
2025-08-27,Factory_2,Product_4,10469
2025-08-27,Factory_3,Product_5,5072
2025-08-27,Factory_3,Product_6,3318
2025-08-27,Factory_4,Product_7,6145
2025-08-27,Factory_4,Product_8,12445
2025-08-27,Factory_5,Product_10,12089
2025-08-27,Factory_5,Product_9,1751
2025-08-28,Factory_1,Product_1,6333
2025-08-28,Factory_1,Product_2,7880
2025-08-28,Factory_2,Product_3,387
2025-08-28,Factory_2,Product_4,9511
2025-08-28,Factory_3,Product_5,6289
2025-08-28,Factory_3,Product_6,3239
2025-08-28,Factory_4,Product_7,5455
2025-08-28,Factory_4,Product_8,13225
2025-08-28,Factory_5,Product_10,15159
2025-08-28,Factory_5,Product_9,2036
2025-08-29,Factory_1,Product_1,6550
2025-08-29,Factory_1,Product_2,9646
2025-08-29,Factory_2,Product_3,534
2025-08-29,Factory_2,Product_4,11486
2025-08-29,Factory_3,Product_5,4555
2025-08-29,Factory_3,Product_6,2691
2025-08-29,Factory_4,Product_7,5425
2025-08-29,Factory_4,Product_8,15746
2025-08-29,Factory_5,Product_10,11926
2025-08-29,Factory_5,Product_9,1680
2025-08-30,Factory_1,Product_1,500
2025-08-30,Factory_1,Product_2,366
2025-08-30,Factory_2,Product_3,21
2025-08-30,Factory_2,Product_4,575
2025-08-30,Factory_3,Product_5,254
2025-08-30,Factory_3,Product_6,120
2025-08-30,Factory_4,Product_7,331
2025-08-30,Factory_4,Product_8,777
2025-08-30,Factory_5,Product_10,733
2025-08-30,Factory_5,Product_9,88
2025-08-31,Factory_1,Product_1,562
2025-08-31,Factory_1,Product_2,496
2025-08-31,Factory_2,Product_3,18
2025-08-31,Factory_2,Product_4,496
2025-08-31,Factory_3,Product_5,281
2025-08-31,Factory_3,Product_6,164
2025-08-31,Factory_4,Product_7,365
2025-08-31,Factory_4,Product_8,585
2025-08-31,Factory_5,Product_10,645
2025-08-31,Factory_5,Product_9,83
2025-09-01,Factory_1,Product_1,6443
2025-09-01,Factory_1,Product_2,8165
2025-09-01,Factory_2,Product_3,487
2025-09-01,Factory_2,Product_4,9095
2025-09-01,Factory_3,Product_5,4753
2025-09-01,Factory_3,Product_6,3430
2025-09-01,Factory_4,Product_7,6222
2025-09-01,Factory_4,Product_8,11947
2025-09-01,Factory_5,Product_10,13098
2025-09-01,Factory_5,Product_9,1585
2025-09-02,Factory_1,Product_1,7378
2025-09-02,Factory_1,Product_2,7495
2025-09-02,Factory_2,Product_3,488
2025-09-02,Factory_2,Product_4,14476
2025-09-02,Factory_3,Product_5,4444
2025-09-02,Factory_3,Product_6,2742
2025-09-02,Factory_4,Product_7,6406
2025-09-02,Factory_4,Product_8,13916
2025-09-02,Factory_5,Product_10,9773
2025-09-02,Factory_5,Product_9,2235
2025-09-03,Factory_1,Product_1,8202
2025-09-03,Factory_1,Product_2,10265
2025-09-03,Factory_2,Product_3,351
2025-09-03,Factory_2,Product_4,11268
2025-09-03,Factory_3,Product_5,3204
2025-09-03,Factory_3,Product_6,3377
2025-09-03,Factory_4,Product_7,6876
2025-09-03,Factory_4,Product_8,17222
2025-09-03,Factory_5,Product_10,13928
2025-09-03,Factory_5,Product_9,2124
2025-09-04,Factory_1,Product_1,9817
2025-09-04,Factory_1,Product_2,9600
2025-09-04,Factory_2,Product_3,471
2025-09-04,Factory_2,Product_4,9553
2025-09-04,Factory_3,Product_5,5327
2025-09-04,Factory_3,Product_6,3419
2025-09-04,Factory_4,Product_7,5406
2025-09-04,Factory_4,Product_8,9741
2025-09-04,Factory_5,Product_10,11587
2025-09-04,Factory_5,Product_9,2205
2025-09-05,Factory_1,Product_1,6636
2025-09-05,Factory_1,Product_2,8403
2025-09-05,Factory_2,Product_3,505
2025-09-05,Factory_2,Product_4,12196
2025-09-05,Factory_3,Product_5,4773
2025-09-05,Factory_3,Product_6,2293
2025-09-05,Factory_4,Product_7,7024
2025-09-05,Factory_4,Product_8,14226
2025-09-05,Factory_5,Product_10,13768
2025-09-05,Factory_5,Product_9,1933
2025-09-06,Factory_1,Product_1,375
2025-09-06,Factory_1,Product_2,563
2025-09-06,Factory_2,Product_3,24
2025-09-06,Factory_2,Product_4,527
2025-09-06,Factory_3,Product_5,206
2025-09-06,Factory_3,Product_6,146
2025-09-06,Factory_4,Product_7,355
2025-09-06,Factory_4,Product_8,541
2025-09-06,Factory_5,Product_10,535
2025-09-06,Factory_5,Product_9,107
2025-09-07,Factory_1,Product_1,434
2025-09-07,Factory_1,Product_2,432
2025-09-07,Factory_2,Product_3,25
2025-09-07,Factory_2,Product_4,515
2025-09-07,Factory_3,Product_5,247
2025-09-07,Factory_3,Product_6,179
2025-09-07,Factory_4,Product_7,439
2025-09-07,Factory_4,Product_8,617
2025-09-07,Factory_5,Product_10,625
2025-09-07,Factory_5,Product_9,71
2025-09-08,Factory_1,Product_1,8277
2025-09-08,Factory_1,Product_2,9278
2025-09-08,Factory_2,Product_3,358
2025-09-08,Factory_2,Product_4,11599
2025-09-08,Factory_3,Product_5,4420
2025-09-08,Factory_3,Product_6,3577
2025-09-08,Factory_4,Product_7,5951
2025-09-08,Factory_4,Product_8,12879
2025-09-08,Factory_5,Product_10,12802
2025-09-08,Factory_5,Product_9,2166
2025-09-09,Factory_1,Product_1,7327
2025-09-09,Factory_1,Product_2,9599
2025-09-09,Factory_2,Product_3,476
2025-09-09,Factory_2,Product_4,8618
2025-09-09,Factory_3,Product_5,4457
2025-09-09,Factory_3,Product_6,2794
2025-09-09,Factory_4,Product_7,5870
2025-09-09,Factory_4,Product_8,12755
2025-09-09,Factory_5,Product_10,11871
2025-09-09,Factory_5,Product_9,1967
2025-09-10,Factory_1,Product_1,7604
2025-09-10,Factory_1,Product_2,8363
2025-09-10,Factory_2,Product_3,433
2025-09-10,Factory_2,Product_4,11247
2025-09-10,Factory_3,Product_5,5277
2025-09-10,Factory_3,Product_6,3456
2025-09-10,Factory_4,Product_7,7025
2025-09-10,Factory_4,Product_8,12515
2025-09-10,Factory_5,Product_10,12880
2025-09-10,Factory_5,Product_9,2095
2025-09-11,Factory_1,Product_1,6155
2025-09-11,Factory_1,Product_2,9865
2025-09-11,Factory_2,Product_3,420
2025-09-11,Factory_2,Product_4,13737
2025-09-11,Factory_3,Product_5,3863
2025-09-11,Factory_3,Product_6,3891
2025-09-11,Factory_4,Product_7,7067
2025-09-11,Factory_4,Product_8,13609
2025-09-11,Factory_5,Product_10,11650
2025-09-11,Factory_5,Product_9,2022
2025-09-12,Factory_1,Product_1,7472
2025-09-12,Factory_1,Product_2,8471
2025-09-12,Factory_2,Product_3,512
2025-09-12,Factory_2,Product_4,11413
2025-09-12,Factory_3,Product_5,5589
2025-09-12,Factory_3,Product_6,3764
2025-09-12,Factory_4,Product_7,5785
2025-09-12,Factory_4,Product_8,12495
2025-09-12,Factory_5,Product_10,10946
2025-09-12,Factory_5,Product_9,1629
2025-09-13,Factory_1,Product_1,372
2025-09-13,Factory_1,Product_2,432
2025-09-13,Factory_2,Product_3,28
2025-09-13,Factory_2,Product_4,503
2025-09-13,Factory_3,Product_5,191
2025-09-13,Factory_3,Product_6,166
2025-09-13,Factory_4,Product_7,295
2025-09-13,Factory_4,Product_8,530
2025-09-13,Factory_5,Product_10,752
2025-09-13,Factory_5,Product_9,74
2025-09-14,Factory_1,Product_1,400
2025-09-14,Factory_1,Product_2,554
2025-09-14,Factory_2,Product_3,29
2025-09-14,Factory_2,Product_4,492
2025-09-14,Factory_3,Product_5,217
2025-09-14,Factory_3,Product_6,157
2025-09-14,Factory_4,Product_7,340
2025-09-14,Factory_4,Product_8,758
2025-09-14,Factory_5,Product_10,701
2025-09-14,Factory_5,Product_9,85
2025-09-15,Factory_1,Product_1,7091
2025-09-15,Factory_1,Product_2,7757
2025-09-15,Factory_2,Product_3,541
2025-09-15,Factory_2,Product_4,9993
2025-09-15,Factory_3,Product_5,6213
2025-09-15,Factory_3,Product_6,3048
2025-09-15,Factory_4,Product_7,5499
2025-09-15,Factory_4,Product_8,15093
2025-09-15,Factory_5,Product_10,10724
2025-09-15,Factory_5,Product_9,2070
2025-09-16,Factory_1,Product_1,8278
2025-09-16,Factory_1,Product_2,5862
2025-09-16,Factory_2,Product_3,444
2025-09-16,Factory_2,Product_4,10238
2025-09-16,Factory_3,Product_5,5634
2025-09-16,Factory_3,Product_6,3600
2025-09-16,Factory_4,Product_7,5889
2025-09-16,Factory_4,Product_8,15269
2025-09-16,Factory_5,Product_10,13131
2025-09-16,Factory_5,Product_9,2105
2025-09-17,Factory_1,Product_1,8901
2025-09-17,Factory_1,Product_2,11401
2025-09-17,Factory_2,Product_3,475
2025-09-17,Factory_2,Product_4,10035
2025-09-17,Factory_3,Product_5,4888
2025-09-17,Factory_3,Product_6,3460
2025-09-17,Factory_4,Product_7,6357
2025-09-17,Factory_4,Product_8,10417
2025-09-17,Factory_5,Product_10,10746
2025-09-17,Factory_5,Product_9,1516
2025-09-18,Factory_1,Product_1,7904
2025-09-18,Factory_1,Product_2,12688
2025-09-18,Factory_2,Product_3,503
2025-09-18,Factory_2,Product_4,12094
2025-09-18,Factory_3,Product_5,4136
2025-09-18,Factory_3,Product_6,3678
2025-09-18,Factory_4,Product_7,7206
2025-09-18,Factory_4,Product_8,14149
2025-09-18,Factory_5,Product_10,9939
2025-09-18,Factory_5,Product_9,1625
2025-09-19,Factory_1,Product_1,8128
2025-09-19,Factory_1,Product_2,8617
2025-09-19,Factory_2,Product_3,459
2025-09-19,Factory_2,Product_4,7865
2025-09-19,Factory_3,Product_5,4431
2025-09-19,Factory_3,Product_6,3425
2025-09-19,Factory_4,Product_7,5698
2025-09-19,Factory_4,Product_8,14908
2025-09-19,Factory_5,Product_10,13956
2025-09-19,Factory_5,Product_9,1698
2025-09-20,Factory_1,Product_1,389
2025-09-20,Factory_1,Product_2,325
2025-09-20,Factory_2,Product_3,23
2025-09-20,Factory_2,Product_4,600
2025-09-20,Factory_3,Product_5,243
2025-09-20,Factory_3,Product_6,188
2025-09-20,Factory_4,Product_7,227
2025-09-20,Factory_4,Product_8,572
2025-09-20,Factory_5,Product_10,450
2025-09-20,Factory_5,Product_9,90
2025-09-21,Factory_1,Product_1,386
2025-09-21,Factory_1,Product_2,437
2025-09-21,Factory_2,Product_3,25
2025-09-21,Factory_2,Product_4,501
2025-09-21,Factory_3,Product_5,242
2025-09-21,Factory_3,Product_6,170
2025-09-21,Factory_4,Product_7,223
2025-09-21,Factory_4,Product_8,677
2025-09-21,Factory_5,Product_10,688
2025-09-21,Factory_5,Product_9,76
2025-09-22,Factory_1,Product_1,6877
2025-09-22,Factory_1,Product_2,8771
2025-09-22,Factory_2,Product_3,447
2025-09-22,Factory_2,Product_4,11217
2025-09-22,Factory_3,Product_5,4742
2025-09-22,Factory_3,Product_6,3750
2025-09-22,Factory_4,Product_7,5077
2025-09-22,Factory_4,Product_8,13285
2025-09-22,Factory_5,Product_10,11611
2025-09-22,Factory_5,Product_9,1497
2025-09-23,Factory_1,Product_1,8076
2025-09-23,Factory_1,Product_2,8901
2025-09-23,Factory_2,Product_3,401
2025-09-23,Factory_2,Product_4,8819
2025-09-23,Factory_3,Product_5,4784
2025-09-23,Factory_3,Product_6,3792
2025-09-23,Factory_4,Product_7,5025
2025-09-23,Factory_4,Product_8,17252
2025-09-23,Factory_5,Product_10,11682
2025-09-23,Factory_5,Product_9,1668
2025-09-24,Factory_1,Product_1,7595
2025-09-24,Factory_1,Product_2,7629
2025-09-24,Factory_2,Product_3,422
2025-09-24,Factory_2,Product_4,12725
2025-09-24,Factory_3,Product_5,4650
2025-09-24,Factory_3,Product_6,2949
2025-09-24,Factory_4,Product_7,6111
2025-09-24,Factory_4,Product_8,17414
2025-09-24,Factory_5,Product_10,12803
2025-09-24,Factory_5,Product_9,1926
2025-09-25,Factory_1,Product_1,10125
2025-09-25,Factory_1,Product_2,9953
2025-09-25,Factory_2,Product_3,493
2025-09-25,Factory_2,Product_4,12590
2025-09-25,Factory_3,Product_5,3765
2025-09-25,Factory_3,Product_6,2443
2025-09-25,Factory_4,Product_7,5139
2025-09-25,Factory_4,Product_8,10137
2025-09-25,Factory_5,Product_10,13110
2025-09-25,Factory_5,Product_9,1565
2025-09-26,Factory_1,Product_1,9522
2025-09-26,Factory_1,Product_2,9875
2025-09-26,Factory_2,Product_3,450
2025-09-26,Factory_2,Product_4,12132
2025-09-26,Factory_3,Product_5,4431
2025-09-26,Factory_3,Product_6,4128
2025-09-26,Factory_4,Product_7,5594
2025-09-26,Factory_4,Product_8,18560
2025-09-26,Factory_5,Product_10,10562
2025-09-26,Factory_5,Product_9,1868
2025-09-27,Factory_1,Product_1,407
2025-09-27,Factory_1,Product_2,355
2025-09-27,Factory_2,Product_3,24
2025-09-27,Factory_2,Product_4,410
2025-09-27,Factory_3,Product_5,273
2025-09-27,Factory_3,Product_6,174
2025-09-27,Factory_4,Product_7,276
2025-09-27,Factory_4,Product_8,583
2025-09-27,Factory_5,Product_10,668
2025-09-27,Factory_5,Product_9,110
2025-09-28,Factory_1,Product_1,341
2025-09-28,Factory_1,Product_2,506
2025-09-28,Factory_2,Product_3,25
2025-09-28,Factory_2,Product_4,596
2025-09-28,Factory_3,Product_5,191
2025-09-28,Factory_3,Product_6,124
2025-09-28,Factory_4,Product_7,292
2025-09-28,Factory_4,Product_8,774
