Client,Ship,ArrivalDate,Deadline,Product,Quantity,WindowDays,Factory,Axis,Berth,ShipSubClass,ShipDeadWeight,EffectiveLoadRate,LoadingDaysNeeded,FitsBerth,ShipCanCarry,CanLoadInTime,Feasible
Client_17,Ship_557,2025-09-16,2025-09-19,Product_9,3971,3,Factory_5,Axis_5,Q2B,Type_1_small,5000,11000,1,True,True,True,True
Client_4,Ship_544,2025-09-16,2025-09-20,Product_2,42825,4,Factory_1,Axis_1,Q1A,Type_2_large,45000,23000,2,True,True,True,True
Client_8,Ship_548,2025-09-16,2025-09-19,Product_5,10688,3,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_13,Ship_553,2025-09-17,2025-09-21,Product_7,10344,4,Factory_4,Axis_4,Q2A,Type_1_medium,13000,11000,1,True,True,True,True
Client_3,Ship_543,2025-09-17,2025-09-20,Product_1,35223,3,Factory_1,Axis_1,Q1A,Type_2_medium,37000,23000,2,True,True,True,True
Client_7,Ship_547,2025-09-17,2025-09-20,Product_4,21110,3,Factory_2,Axis_2,Q1B,Type_2_small,29000,23000,1,True,True,True,True
Client_15,Ship_555,2025-09-18,2025-09-21,Product_8,28088,3,Factory_4,Axis_4,Q2A,Type_2_small,29000,23000,2,True,True,True,True
Client_9,Ship_549,2025-09-18,2025-09-21,Product_5,12502,3,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,2,True,True,True,True
Client_10,Ship_570,2025-09-22,2025-09-26,Product_9,3978,4,Factory_5,Axis_5,Q2B,Type_1_small,5000,11000,1,True,True,True,True
Client_20,Ship_560,2025-09-22,2025-09-26,Product_1,15111,4,Factory_1,Axis_1,Q1A,Type_1_large,21000,11000,2,True,True,True,True
Client_4,Ship_564,2025-09-22,2025-09-28,Product_5,7550,6,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_6,Ship_566,2025-09-22,2025-09-25,Product_6,9090,3,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_9,Ship_569,2025-09-22,2025-09-28,Product_8,66909,6,Factory_4,Axis_4,Q2A,Type_3_large,69000,35000,2,True,True,True,True
Client_11,Ship_571,2025-09-23,2025-09-27,Product_9,3547,4,Factory_5,Axis_5,Q2B,Type_1_small,5000,11000,1,True,True,True,True
Client_19,Ship_559,2025-09-23,2025-09-28,Product_1,21992,5,Factory_1,Axis_1,Q1A,Type_2_small,29000,23000,1,True,True,True,True
Client_2,Ship_562,2025-09-23,2025-09-28,Product_3,2079,5,Factory_2,Axis_2,Q1B,Type_1_small,5000,11000,1,True,True,True,True
Client_7,Ship_567,2025-09-23,2025-09-26,Product_6,6439,3,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_1,Ship_561,2025-09-24,2025-09-28,Product_2,39331,4,Factory_1,Axis_1,Q1A,Type_2_large,45000,23000,2,True,True,True,True
Client_12,Ship_572,2025-09-24,2025-09-28,Product_10,21261,4,Factory_5,Axis_5,Q2B,Type_2_small,29000,23000,1,True,True,True,True
Client_13,Ship_573,2025-09-24,2025-09-28,Product_10,34777,4,Factory_5,Axis_5,Q2B,Type_2_medium,37000,23000,2,True,True,True,True
Client_3,Ship_563,2025-09-24,2025-09-27,Product_4,50330,3,Factory_2,Axis_2,Q1B,Type_3_small,53000,35000,2,True,True,True,True
Client_5,Ship_565,2025-09-24,2025-09-27,Product_5,13002,3,Factory_3,Axis_3,Q1C,Type_1_large,21000,11000,2,True,True,True,True
Client_8,Ship_568,2025-09-24,2025-09-27,Product_7,24533,3,Factory_4,Axis_4,Q2A,Type_2_small,29000,23000,2,True,True,True,True
Client_15,Ship_575,2025-09-29,2025-10-04,Product_1,21101,5,Factory_1,Axis_1,Q1A,Type_2_small,29000,23000,1,True,True,True,True
Client_6,Ship_586,2025-09-29,2025-10-05,Product_10,22615,6,Factory_5,Axis_5,Q2B,Type_2_small,29000,23000,1,True,True,True,True
Client_16,Ship_576,2025-09-30,2025-10-03,Product_2,26656,3,Factory_1,Axis_1,Q1A,Type_2_small,29000,23000,2,True,True,True,True
Client_20,Ship_580,2025-09-30,2025-10-05,Product_5,22366,5,Factory_3,Axis_3,Q1C,Type_2_small,29000,23000,1,True,True,True,True
Client_1,Ship_581,2025-10-01,2025-10-05,Product_6,15100,4,Factory_3,Axis_3,Q1C,Type_1_large,21000,11000,2,True,True,True,True
Client_14,Ship_574,2025-10-01,2025-10-05,Product_1,12324,4,Factory_1,Axis_1,Q1A,Type_1_medium,13000,11000,2,True,True,True,True
Client_17,Ship_577,2025-10-01,2025-10-05,Product_2,18021,4,Factory_1,Axis_1,Q1A,Type_1_large,21000,11000,2,True,True,True,True
Client_18,Ship_578,2025-10-01,2025-10-05,Product_3,2129,4,Factory_2,Axis_2,Q1B,Type_1_small,5000,11000,1,True,True,True,True
Client_19,Ship_579,2025-10-01,2025-10-05,Product_4,45635,4,Factory_2,Axis_2,Q1B,Type_3_small,53000,35000,2,True,True,True,True
Client_2,Ship_582,2025-10-01,2025-10-05,Product_7,13006,4,Factory_4,Axis_4,Q2A,Type_1_large,21000,11000,2,True,True,True,True
Client_4,Ship_584,2025-10-01,2025-10-05,Product_8,60812,4,Factory_4,Axis_4,Q2A,Type_3_medium,61000,35000,2,True,True,True,True
Client_5,Ship_585,2025-10-01,2025-10-04,Product_9,9022,3,Factory_5,Axis_5,Q2B,Type_1_medium,13000,11000,1,True,True,True,True
Client_3,Ship_583,2025-10-02,2025-10-05,Product_7,16513,3,Factory_4,Axis_4,Q2A,Type_1_large,21000,11000,2,True,True,True,True
Client_7,Ship_587,2025-10-02,2025-10-05,Product_10,35939,3,Factory_5,Axis_5,Q2B,Type_2_medium,37000,23000,2,True,True,True,True
Client_13,Ship_593,2025-10-06,2025-10-10,Product_5,21015,4,Factory_3,Axis_3,Q1C,Type_2_small,29000,23000,1,True,True,True,True
Client_14,Ship_594,2025-10-06,2025-10-12,Product_6,5790,6,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_15,Ship_595,2025-10-06,2025-10-10,Product_6,10352,4,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_19,Ship_599,2025-10-06,2025-10-12,Product_9,3246,6,Factory_5,Axis_5,Q2B,Type_1_small,5000,11000,1,True,True,True,True
Client_9,Ship_589,2025-10-06,2025-10-11,Product_2,27003,5,Factory_1,Axis_1,Q1A,Type_2_small,29000,23000,2,True,True,True,True
Client_10,Ship_590,2025-10-07,2025-10-12,Product_2,14915,5,Factory_1,Axis_1,Q1A,Type_1_large,21000,11000,2,True,True,True,True
Client_17,Ship_597,2025-10-07,2025-10-12,Product_8,41172,5,Factory_4,Axis_4,Q2A,Type_2_large,45000,23000,2,True,True,True,True
Client_18,Ship_598,2025-10-07,2025-10-12,Product_8,26315,5,Factory_4,Axis_4,Q2A,Type_2_small,29000,23000,2,True,True,True,True
Client_2,Ship_602,2025-10-07,2025-10-10,Product_10,22196,3,Factory_5,Axis_5,Q2B,Type_2_small,29000,23000,1,True,True,True,True
Client_8,Ship_588,2025-10-07,2025-10-11,Product_1,34435,4,Factory_1,Axis_1,Q1A,Type_2_medium,37000,23000,2,True,True,True,True
Client_12,Ship_592,2025-10-08,2025-10-11,Product_4,20730,3,Factory_2,Axis_2,Q1B,Type_1_large,21000,11000,2,True,True,True,True
Client_16,Ship_596,2025-10-08,2025-10-12,Product_7,26110,4,Factory_4,Axis_4,Q2A,Type_2_small,29000,23000,2,True,True,True,True
Client_1,Ship_601,2025-10-09,2025-10-12,Product_10,38007,3,Factory_5,Axis_5,Q2B,Type_2_large,45000,23000,2,True,True,True,True
Client_11,Ship_591,2025-10-09,2025-10-12,Product_4,25465,3,Factory_2,Axis_2,Q1B,Type_2_small,29000,23000,2,True,True,True,True
Client_20,Ship_600,2025-10-09,2025-10-12,Product_9,5953,3,Factory_5,Axis_5,Q2B,Type_1_medium,13000,11000,1,True,True,True,True
Client_12,Ship_612,2025-10-13,2025-10-17,Product_7,28308,4,Factory_4,Axis_4,Q2A,Type_2_small,29000,23000,2,True,True,True,True
Client_13,Ship_613,2025-10-13,2025-10-17,Product_8,25508,4,Factory_4,Axis_4,Q2A,Type_2_small,29000,23000,2,True,True,True,True
Client_6,Ship_606,2025-10-13,2025-10-18,Product_3,2000,5,Factory_2,Axis_2,Q1B,Type_1_small,5000,11000,1,True,True,True,True
Client_8,Ship_608,2025-10-13,2025-10-17,Product_4,17010,4,Factory_2,Axis_2,Q1B,Type_1_large,21000,11000,2,True,True,True,True
Client_10,Ship_610,2025-10-14,2025-10-18,Product_5,12478,4,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,2,True,True,True,True
Client_15,Ship_615,2025-10-14,2025-10-17,Product_9,4255,3,Factory_5,Axis_5,Q2B,Type_1_small,5000,11000,1,True,True,True,True
Client_3,Ship_603,2025-10-14,2025-10-18,Product_1,33369,4,Factory_1,Axis_1,Q1A,Type_2_medium,37000,23000,2,True,True,True,True
Client_7,Ship_607,2025-10-14,2025-10-18,Product_4,30945,4,Factory_2,Axis_2,Q1B,Type_2_medium,37000,23000,2,True,True,True,True
Client_17,Ship_617,2025-10-15,2025-10-19,Product_10,56131,4,Factory_5,Axis_5,Q2B,Type_3_medium,61000,35000,2,True,True,True,True
Client_11,Ship_611,2025-10-16,2025-10-19,Product_6,16194,3,Factory_3,Axis_3,Q1C,Type_1_large,21000,11000,2,True,True,True,True
Client_14,Ship_614,2025-10-16,2025-10-19,Product_8,34719,3,Factory_4,Axis_4,Q2A,Type_2_medium,37000,23000,2,True,True,True,True
Client_16,Ship_616,2025-10-16,2025-10-19,Product_9,4943,3,Factory_5,Axis_5,Q2B,Type_1_small,5000,11000,1,True,True,True,True
Client_4,Ship_604,2025-10-16,2025-10-19,Product_2,24206,3,Factory_1,Axis_1,Q1A,Type_2_small,29000,23000,2,True,True,True,True
Client_5,Ship_605,2025-10-16,2025-10-19,Product_2,14104,3,Factory_1,Axis_1,Q1A,Type_1_large,21000,11000,2,True,True,True,True
Client_9,Ship_609,2025-10-16,2025-10-19,Product_5,9813,3,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_18,Ship_618,2025-10-20,2025-10-25,Product_1,33349,5,Factory_1,Axis_1,Q1A,Type_2_medium,37000,23000,2,True,True,True,True
Client_19,Ship_619,2025-10-20,2025-10-25,Product_2,38196,5,Factory_1,Axis_1,Q1A,Type_2_large,45000,23000,2,True,True,True,True
Client_3,Ship_623,2025-10-20,2025-10-24,Product_5,12175,4,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,2,True,True,True,True
Client_5,Ship_625,2025-10-20,2025-10-26,Product_6,10162,6,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_6,Ship_626,2025-10-20,2025-10-26,Product_7,16741,6,Factory_4,Axis_4,Q2A,Type_1_large,21000,11000,2,True,True,True,True
Client_9,Ship_629,2025-10-20,2025-10-24,Product_9,9174,4,Factory_5,Axis_5,Q2B,Type_1_medium,13000,11000,1,True,True,True,True
Client_2,Ship_622,2025-10-21,2025-10-25,Product_5,7146,4,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_7,Ship_627,2025-10-21,2025-10-24,Product_7,13812,3,Factory_4,Axis_4,Q2A,Type_1_large,21000,11000,2,True,True,True,True
Client_8,Ship_628,2025-10-21,2025-10-24,Product_8,62759,3,Factory_4,Axis_4,Q2A,Type_3_large,69000,35000,2,True,True,True,True
Client_1,Ship_621,2025-10-22,2025-10-25,Product_4,49701,3,Factory_2,Axis_2,Q1B,Type_3_small,53000,35000,2,True,True,True,True
Client_10,Ship_630,2025-10-22,2025-10-26,Product_10,55732,4,Factory_5,Axis_5,Q2B,Type_3_medium,61000,35000,2,True,True,True,True
Client_20,Ship_620,2025-10-22,2025-10-25,Product_3,2184,3,Factory_2,Axis_2,Q1B,Type_1_small,5000,11000,1,True,True,True,True
Client_4,Ship_624,2025-10-23,2025-10-26,Product_6,6330,3,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_11,Ship_631,2025-10-27,2025-11-02,Product_1,36800,6,Factory_1,Axis_1,Q1A,Type_2_medium,37000,23000,2,True,True,True,True
Client_14,Ship_634,2025-10-27,2025-11-02,Product_3,2184,6,Factory_2,Axis_2,Q1B,Type_1_small,5000,11000,1,True,True,True,True
Client_18,Ship_638,2025-10-27,2025-10-30,Product_6,16211,3,Factory_3,Axis_3,Q1C,Type_1_large,21000,11000,2,True,True,True,True
Client_19,Ship_639,2025-10-27,2025-10-30,Product_7,29453,3,Factory_4,Axis_4,Q2A,Type_2_medium,37000,23000,2,True,True,True,True
Client_12,Ship_632,2025-10-28,2025-11-01,Product_2,17582,4,Factory_1,Axis_1,Q1A,Type_1_large,21000,11000,2,True,True,True,True
Client_15,Ship_635,2025-10-28,2025-11-01,Product_4,29220,4,Factory_2,Axis_2,Q1B,Type_2_medium,37000,23000,2,True,True,True,True
Client_16,Ship_636,2025-10-28,2025-10-31,Product_4,19124,3,Factory_2,Axis_2,Q1B,Type_1_large,21000,11000,2,True,True,True,True
Client_1,Ship_641,2025-10-29,2025-11-02,Product_8,24458,4,Factory_4,Axis_4,Q2A,Type_2_small,29000,23000,2,True,True,True,True
Client_13,Ship_633,2025-10-29,2025-11-01,Product_2,25394,3,Factory_1,Axis_1,Q1A,Type_2_small,29000,23000,2,True,True,True,True
Client_17,Ship_637,2025-10-29,2025-11-01,Product_5,22278,3,Factory_3,Axis_3,Q1C,Type_2_small,29000,23000,1,True,True,True,True
Client_3,Ship_643,2025-10-29,2025-11-01,Product_9,4603,3,Factory_5,Axis_5,Q2B,Type_1_small,5000,11000,1,True,True,True,True
Client_2,Ship_642,2025-10-30,2025-11-02,Product_9,3679,3,Factory_5,Axis_5,Q2B,Type_1_small,5000,11000,1,True,True,True,True
Client_20,Ship_640,2025-10-30,2025-11-02,Product_8,38621,3,Factory_4,Axis_4,Q2A,Type_2_large,45000,23000,2,True,True,True,True
Client_4,Ship_644,2025-10-30,2025-11-02,Product_10,60400,3,Factory_5,Axis_5,Q2B,Type_3_medium,61000,35000,2,True,True,True,True
Client_10,Ship_650,2025-11-03,2025-11-09,Product_5,22751,6,Factory_3,Axis_3,Q1C,Type_2_small,29000,23000,1,True,True,True,True
Client_11,Ship_651,2025-11-03,2025-11-09,Product_6,16868,6,Factory_3,Axis_3,Q1C,Type_1_large,21000,11000,2,True,True,True,True
Client_14,Ship_654,2025-11-03,2025-11-08,Product_9,5552,5,Factory_5,Axis_5,Q2B,Type_1_medium,13000,11000,1,True,True,True,True
Client_8,Ship_648,2025-11-03,2025-11-06,Product_2,25805,3,Factory_1,Axis_1,Q1A,Type_2_small,29000,23000,2,True,True,True,True
Client_15,Ship_655,2025-11-04,2025-11-08,Product_9,3472,4,Factory_5,Axis_5,Q2B,Type_1_small,5000,11000,1,True,True,True,True
Client_6,Ship_646,2025-11-04,2025-11-09,Product_1,21514,5,Factory_1,Axis_1,Q1A,Type_2_small,29000,23000,1,True,True,True,True
Client_12,Ship_652,2025-11-05,2025-11-09,Product_7,34122,4,Factory_4,Axis_4,Q2A,Type_2_medium,37000,23000,2,True,True,True,True
Client_9,Ship_649,2025-11-05,2025-11-09,Product_4,53748,4,Factory_2,Axis_2,Q1B,Type_3_medium,61000,35000,2,True,True,True,True
Client_13,Ship_653,2025-11-06,2025-11-09,Product_8,60550,3,Factory_4,Axis_4,Q2A,Type_3_medium,61000,35000,2,True,True,True,True
Client_16,Ship_656,2025-11-06,2025-11-09,Product_10,57852,3,Factory_5,Axis_5,Q2B,Type_3_medium,61000,35000,2,True,True,True,True
Client_5,Ship_645,2025-11-06,2025-11-09,Product_1,16527,3,Factory_1,Axis_1,Q1A,Type_1_large,21000,11000,2,True,True,True,True
Client_7,Ship_647,2025-11-06,2025-11-09,Product_2,17500,3,Factory_1,Axis_1,Q1A,Type_1_large,21000,11000,2,True,True,True,True
Client_10,Ship_670,2025-11-10,2025-11-15,Product_8,54904,5,Factory_4,Axis_4,Q2A,Type_3_medium,61000,35000,2,True,True,True,True
Client_20,Ship_660,2025-11-10,2025-11-13,Product_2,19955,3,Factory_1,Axis_1,Q1A,Type_1_large,21000,11000,2,True,True,True,True
Client_1,Ship_661,2025-11-11,2025-11-15,Product_3,2162,4,Factory_2,Axis_2,Q1B,Type_1_small,5000,11000,1,True,True,True,True
Client_11,Ship_671,2025-11-11,2025-11-14,Product_9,8425,3,Factory_5,Axis_5,Q2B,Type_1_medium,13000,11000,1,True,True,True,True
Client_12,Ship_672,2025-11-11,2025-11-16,Product_10,37312,5,Factory_5,Axis_5,Q2B,Type_2_large,45000,23000,2,True,True,True,True
Client_13,Ship_673,2025-11-11,2025-11-15,Product_10,23164,4,Factory_5,Axis_5,Q2B,Type_2_small,29000,23000,2,True,True,True,True
Client_17,Ship_657,2025-11-11,2025-11-14,Product_1,17360,3,Factory_1,Axis_1,Q1A,Type_1_large,21000,11000,2,True,True,True,True
Client_19,Ship_659,2025-11-11,2025-11-14,Product_2,22757,3,Factory_1,Axis_1,Q1A,Type_2_small,29000,23000,1,True,True,True,True
Client_2,Ship_662,2025-11-11,2025-11-15,Product_4,29940,4,Factory_2,Axis_2,Q1B,Type_2_medium,37000,23000,2,True,True,True,True
Client_3,Ship_663,2025-11-11,2025-11-14,Product_4,23954,3,Factory_2,Axis_2,Q1B,Type_2_small,29000,23000,2,True,True,True,True
Client_4,Ship_664,2025-11-11,2025-11-16,Product_5,11588,5,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,2,True,True,True,True
Client_6,Ship_666,2025-11-11,2025-11-14,Product_6,7836,3,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_8,Ship_668,2025-11-11,2025-11-15,Product_7,15281,4,Factory_4,Axis_4,Q2A,Type_1_large,21000,11000,2,True,True,True,True
Client_18,Ship_658,2025-11-12,2025-11-15,Product_1,20486,3,Factory_1,Axis_1,Q1A,Type_1_large,21000,11000,2,True,True,True,True
Client_5,Ship_665,2025-11-13,2025-11-16,Product_5,10486,3,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_7,Ship_667,2025-11-13,2025-11-16,Product_6,6701,3,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_9,Ship_669,2025-11-13,2025-11-16,Product_7,14942,3,Factory_4,Axis_4,Q2A,Type_1_large,21000,11000,2,True,True,True,True
Client_14,Ship_674,2025-11-17,2025-11-21,Product_1,34723,4,Factory_1,Axis_1,Q1A,Type_2_medium,37000,23000,2,True,True,True,True
Client_16,Ship_676,2025-11-17,2025-11-20,Product_2,24654,3,Factory_1,Axis_1,Q1A,Type_2_small,29000,23000,2,True,True,True,True
Client_18,Ship_678,2025-11-17,2025-11-23,Product_4,21971,6,Factory_2,Axis_2,Q1B,Type_2_small,29000,23000,1,True,True,True,True
Client_19,Ship_679,2025-11-17,2025-11-22,Product_4,30848,5,Factory_2,Axis_2,Q1B,Type_2_medium,37000,23000,2,True,True,True,True
Client_2,Ship_682,2025-11-17,2025-11-22,Product_6,6367,5,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_8,Ship_688,2025-11-17,2025-11-20,Product_10,23574,3,Factory_5,Axis_5,Q2B,Type_2_small,29000,23000,2,True,True,True,True
Client_17,Ship_677,2025-11-18,2025-11-23,Product_3,2224,5,Factory_2,Axis_2,Q1B,Type_1_small,5000,11000,1,True,True,True,True
Client_1,Ship_681,2025-11-19,2025-11-22,Product_6,9214,3,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_15,Ship_675,2025-11-19,2025-11-23,Product_2,14917,4,Factory_1,Axis_1,Q1A,Type_1_large,21000,11000,2,True,True,True,True
Client_20,Ship_680,2025-11-19,2025-11-23,Product_5,22690,4,Factory_3,Axis_3,Q1C,Type_2_small,29000,23000,1,True,True,True,True
Client_4,Ship_684,2025-11-19,2025-11-23,Product_7,16551,4,Factory_4,Axis_4,Q2A,Type_1_large,21000,11000,2,True,True,True,True
Client_3,Ship_683,2025-11-20,2025-11-23,Product_7,12950,3,Factory_4,Axis_4,Q2A,Type_1_medium,13000,11000,2,True,True,True,True
Client_5,Ship_685,2025-11-20,2025-11-23,Product_8,70998,3,Factory_4,Axis_4,Q2A,Type_4_small,77000,47000,2,True,True,True,True
Client_6,Ship_686,2025-11-20,2025-11-23,Product_9,8844,3,Factory_5,Axis_5,Q2B,Type_1_medium,13000,11000,1,True,True,True,True
Client_7,Ship_687,2025-11-20,2025-11-23,Product_10,28734,3,Factory_5,Axis_5,Q2B,Type_2_small,29000,23000,2,True,True,True,True
Client_1,Ship_701,2025-11-24,2025-11-28,Product_10,36128,4,Factory_5,Axis_5,Q2B,Type_2_medium,37000,23000,2,True,True,True,True
Client_11,Ship_691,2025-11-24,2025-11-27,Product_2,17272,3,Factory_1,Axis_1,Q1A,Type_1_large,21000,11000,2,True,True,True,True
Client_20,Ship_700,2025-11-24,2025-11-27,Product_10,20341,3,Factory_5,Axis_5,Q2B,Type_1_large,21000,11000,2,True,True,True,True
Client_9,Ship_689,2025-11-24,2025-11-29,Product_1,13547,5,Factory_1,Axis_1,Q1A,Type_1_large,21000,11000,2,True,True,True,True
Client_14,Ship_694,2025-11-25,2025-11-30,Product_4,48220,5,Factory_2,Axis_2,Q1B,Type_3_small,53000,35000,2,True,True,True,True
Client_12,Ship_692,2025-11-26,2025-11-29,Product_2,23813,3,Factory_1,Axis_1,Q1A,Type_2_small,29000,23000,2,True,True,True,True
Client_13,Ship_693,2025-11-26,2025-11-30,Product_3,2114,4,Factory_2,Axis_2,Q1B,Type_1_small,5000,11000,1,True,True,True,True
Client_15,Ship_695,2025-11-26,2025-11-30,Product_5,20345,4,Factory_3,Axis_3,Q1C,Type_1_large,21000,11000,2,True,True,True,True
Client_17,Ship_697,2025-11-26,2025-11-30,Product_7,29342,4,Factory_4,Axis_4,Q2A,Type_2_medium,37000,23000,2,True,True,True,True
Client_10,Ship_690,2025-11-27,2025-11-30,Product_1,20253,3,Factory_1,Axis_1,Q1A,Type_1_large,21000,11000,2,True,True,True,True
Client_16,Ship_696,2025-11-27,2025-11-30,Product_6,15361,3,Factory_3,Axis_3,Q1C,Type_1_large,21000,11000,2,True,True,True,True
Client_18,Ship_698,2025-11-27,2025-11-30,Product_8,63572,3,Factory_4,Axis_4,Q2A,Type_3_large,69000,35000,2,True,True,True,True
Client_19,Ship_699,2025-11-27,2025-11-30,Product_9,9434,3,Factory_5,Axis_5,Q2B,Type_1_medium,13000,11000,1,True,True,True,True
Client_11,Ship_711,2025-12-01,2025-12-05,Product_9,3508,4,Factory_5,Axis_5,Q2B,Type_1_small,5000,11000,1,True,True,True,True
Client_14,Ship_714,2025-12-01,2025-12-04,Product_10,34997,3,Factory_5,Axis_5,Q2B,Type_2_medium,37000,23000,2,True,True,True,True
Client_2,Ship_702,2025-12-01,2025-12-06,Product_1,37174,5,Factory_1,Axis_1,Q1A,Type_2_large,45000,23000,2,True,True,True,True
Client_7,Ship_707,2025-12-01,2025-12-07,Product_6,15915,6,Factory_3,Axis_3,Q1C,Type_1_large,21000,11000,2,True,True,True,True
Client_10,Ship_710,2025-12-02,2025-12-06,Product_8,31838,4,Factory_4,Axis_4,Q2A,Type_2_medium,37000,23000,2,True,True,True,True
Client_12,Ship_712,2025-12-02,2025-12-05,Product_9,5454,3,Factory_5,Axis_5,Q2B,Type_1_medium,13000,11000,1,True,True,True,True
Client_13,Ship_713,2025-12-02,2025-12-07,Product_10,27608,5,Factory_5,Axis_5,Q2B,Type_2_small,29000,23000,2,True,True,True,True
Client_4,Ship_704,2025-12-02,2025-12-05,Product_4,27400,3,Factory_2,Axis_2,Q1B,Type_2_small,29000,23000,2,True,True,True,True
Client_3,Ship_703,2025-12-03,2025-12-06,Product_2,41717,3,Factory_1,Axis_1,Q1A,Type_2_large,45000,23000,2,True,True,True,True
Client_6,Ship_706,2025-12-03,2025-12-07,Product_5,22583,4,Factory_3,Axis_3,Q1C,Type_2_small,29000,23000,1,True,True,True,True
Client_5,Ship_705,2025-12-04,2025-12-07,Product_4,17942,3,Factory_2,Axis_2,Q1B,Type_1_large,21000,11000,2,True,True,True,True
Client_8,Ship_708,2025-12-04,2025-12-07,Product_7,31861,3,Factory_4,Axis_4,Q2A,Type_2_medium,37000,23000,2,True,True,True,True
Client_9,Ship_709,2025-12-04,2025-12-07,Product_8,31162,3,Factory_4,Axis_4,Q2A,Type_2_medium,37000,23000,2,True,True,True,True
Client_17,Ship_717,2025-12-08,2025-12-13,Product_3,2432,5,Factory_2,Axis_2,Q1B,Type_1_small,5000,11000,1,True,True,True,True
Client_4,Ship_724,2025-12-08,2025-12-14,Product_8,42270,6,Factory_4,Axis_4,Q2A,Type_2_large,45000,23000,2,True,True,True,True
Client_7,Ship_727,2025-12-08,2025-12-12,Product_9,5675,4,Factory_5,Axis_5,Q2B,Type_1_medium,13000,11000,1,True,True,True,True
Client_8,Ship_728,2025-12-08,2025-12-14,Product_10,32165,6,Factory_5,Axis_5,Q2B,Type_2_medium,37000,23000,2,True,True,True,True
Client_16,Ship_716,2025-12-09,2025-12-12,Product_2,38533,3,Factory_1,Axis_1,Q1A,Type_2_large,45000,23000,2,True,True,True,True
Client_2,Ship_722,2025-12-09,2025-12-14,Product_7,18493,5,Factory_4,Axis_4,Q2A,Type_1_large,21000,11000,2,True,True,True,True
Client_1,Ship_721,2025-12-10,2025-12-13,Product_6,6104,3,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_19,Ship_719,2025-12-10,2025-12-13,Product_5,20381,3,Factory_3,Axis_3,Q1C,Type_1_large,21000,11000,2,True,True,True,True
Client_20,Ship_720,2025-12-10,2025-12-13,Product_6,9511,3,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_15,Ship_715,2025-12-11,2025-12-14,Product_1,38751,3,Factory_1,Axis_1,Q1A,Type_2_large,45000,23000,2,True,True,True,True
Client_18,Ship_718,2025-12-11,2025-12-14,Product_4,54729,3,Factory_2,Axis_2,Q1B,Type_3_medium,61000,35000,2,True,True,True,True
Client_3,Ship_723,2025-12-11,2025-12-14,Product_7,11122,3,Factory_4,Axis_4,Q2A,Type_1_medium,13000,11000,2,True,True,True,True
Client_5,Ship_725,2025-12-11,2025-12-14,Product_8,25683,3,Factory_4,Axis_4,Q2A,Type_2_small,29000,23000,2,True,True,True,True
Client_6,Ship_726,2025-12-11,2025-12-14,Product_9,3427,3,Factory_5,Axis_5,Q2B,Type_1_small,5000,11000,1,True,True,True,True
Client_9,Ship_729,2025-12-11,2025-12-14,Product_10,21588,3,Factory_5,Axis_5,Q2B,Type_2_small,29000,23000,1,True,True,True,True
Client_10,Ship_730,2025-12-15,2025-12-21,Product_1,14651,6,Factory_1,Axis_1,Q1A,Type_1_large,21000,11000,2,True,True,True,True
Client_16,Ship_736,2025-12-15,2025-12-21,Product_5,25459,6,Factory_3,Axis_3,Q1C,Type_2_small,29000,23000,2,True,True,True,True
Client_14,Ship_734,2025-12-16,2025-12-19,Product_4,26554,3,Factory_2,Axis_2,Q1B,Type_2_small,29000,23000,2,True,True,True,True
Client_18,Ship_738,2025-12-16,2025-12-21,Product_6,8305,5,Factory_3,Axis_3,Q1C,Type_1_medium,13000,11000,1,True,True,True,True
Client_19,Ship_739,2025-12-16,2025-12-19,Product_7,30523,3,Factory_4,Axis_4,Q2A,Type_2_medium,37000,23000,2,True,True,True,True
